textID,text,selected_text,sentiment,start_idx,end_idx,start_pred,end_pred,predictions,jcd_scr,res
9bdc160669," No, but I missed you",missed,negative,8,8,8,9, missed you,0.5,0
71314cdaa5,Its a gorgeous day and I`m going to work allll day  Just gotta keep telling myself its for NYC!!,Its a gorgeous day,positive,4,7,6,6, gorgeous,0.25,0
536f585c52, HaPPy B-DAY Ma Freaaaaaaak  <3,HaPPy B-DAY Ma Freaaaaaaak  <3,positive,4,14,4,4, happy,0.2,0
054d5c4400, You`re cycling tho` that`s good. Healthy eating  Healthy and eating are a contradiction in terms.,You`re cycling tho` that`s good. Healthy eating  Healthy and eating are a contradiction in terms.,positive,4,25,13,14, good.,0.07692307692307693,0
610d270bfe,i want so bad to go to the mcfly`s concert,i want so bad to go to the mcfly`s concert,positive,4,16,4,7, i want so bad,0.4444444444444444,0
1040af3de2,"well movie night spoilt by fracked up disk-happiness gone, so time for sleep","happiness gone,",negative,15,18,7,8, spoilt,0.0,0
ce1b7b47d3,It rains and it sucks so much because it`s the second day in a row,It rains and it sucks so much because it`s the second day in a row,negative,4,20,8,8, sucks,0.07142857142857142,0
a11ddb9e58,The geographY was an exam today!But turned out well  OMG on Wednesday will a English exam xD   I woul`d be very nervous...,ry nervou,negative,32,33,33,34, nervous...,0.0,0
731ed2cf42,Missed getting my 'Twilight' jacket @ modcloth! Man I wish I didn`t have long monkey arms and could of gotten the L instead!!,Missed getting my 'Twilight' jacket,negative,4,11,4,4, missed,0.2,0
8b1891bdfe, Happy Mother`s Day ~ Did you watch SNL?  If not U missed a hoot with Jimmy Fallon,Happy Mother`s Day,positive,4,8,4,4, happy,0.3333333333333333,0
2c8507f3eb,Is tired! And is gonna go to bed now!,Is tired!,negative,4,6,5,6, tired!,0.5,0
836754c931,_ken that sucks  If only I was there to hang out.,that sucks,negative,6,7,7,7, sucks,0.5,0
be2f474842," i`m sorry! lol i have never had, like, actual time to spend there unfortunately. everything`s always been INSANE when i go","i`m sorry! lol i have never had, like, actual time to spend there unfortunately. everything`s always been INSANE when i go",negative,4,32,4,8, i`m sorry!,0.1,0
8de713d4dc," Tom, I saw again a guy who looks like you in my campus today. He`s SOOO adorable... :') But you`re still cuter than him. Haha..",He`s SOOO adorable.,positive,20,26,20,26, he`s sooo adorable...,0.5,0
a044ed928d, enjoy NOLA definitely one of my favorite cities in the world. Please have a beignet with chocolate for me,y one of my favorite cities in the world.,positive,7,16,4,11, enjoy nola definitely one of my favorite,0.3333333333333333,0
ea67171f3a, lmao i get that alot  haha,haha,positive,11,11,4,11, lmao i get that alot haha,0.16666666666666666,0
6e07eb34b4, Link !,Link,neutral,4,4,4,5, link !,0.5,0
0c2fdfc4bd,Fuzzball is more fun than Mother`s Day  http://tinyurl.com/dhpol7,Fuzzball is more fun,positive,4,8,8,8, fun,0.25,0
c22e61bf24," http://twitpic.com/4vgzy - Moving is great, especially if lots of them help.","Moving is great,",positive,16,19,18,19," great,",0.3333333333333333,0
859c1a7db8,Is still tired  due to late nights out and work and has to b up early again 2moro 4 work bad times!,tired,negative,6,6,26,28, bad times!,0.0,0
a9867928fe, Obviously not too bad,bad,negative,7,7,4,7, obviously not too bad,0.25,0
490da06e8f,i just looove my bf  u are awesoome!!!! [hannah montana the movie was amazing  best movie ever!!]  // cool http://gykd.net,awesoome!,positive,14,18,14,18, awesoome!!!!,0.0,0
064802c378, - absolutely loves it....  u r too many things!,loves,positive,6,6,6,8, loves it....,0.5,0
0828ad29fe,_123 i cant sleep,cant sleep,negative,7,8,6,8, i cant sleep,0.6666666666666666,0
98a33d6b6a," great to finally meet you last night! Wish we had more time to talk. Can`t go to the coffee GTGs, though... Day job.","great to finally meet you last night! Wish we had more time to talk. Can`t go to the coffee GTGs, though... Day job.",positive,4,35,4,4, great,0.047619047619047616,0
0a8403864f, Oh no  I hope you reach him!,I hope,positive,6,7,7,7, hope,0.5,0
47e52eeeda, nah. How it sucks to wear a suit and how the temp goes up 10 degrees when someone sits next to you,How it sucks,negative,7,9,9,9, sucks,0.3333333333333333,0
1bbf83b0ce,"Good am all..: hanging out with ma dad 2day, looking for a job still..",Good am all..,positive,4,7,4,4, good,0.3333333333333333,0
68db75e4db, dont get too excited bby i hear thunder rolling in,dont get too excited bby i hear thunder rolling in,negative,4,14,4,7, dont get too excited,0.4,0
cd3b2ac385, UGH I HATE QUEUEING,UGH I HATE QUEUEING,negative,4,9,4,7, ugh i hate,0.75,0
4684a2b855,friday night is my fav night of the week but now I have to go to stupid dog training classes,friday night is my fav night,positive,4,10,9,9, fav,0.2,0
650c4b89cc, i wish i could but it would cost too much to call you all the way from the UK,it would cost too much,negative,9,13,11,13, cost too much,0.6,0
99135f8385,No clubbing for me this weekend due to a busted knee  <emo>Life`s unfair</emo>,busted,negative,14,14,14,22, busted knee <emo>life`s unfair,0.25,0
7ae3e12b03,Left Cali this morning...in Dallas now..missing my car SO MUCH!!!,missing my car SO MUCH!!!,negative,15,20,15,15,missing,0.2,0
72ffb9d486,"i should be finished.... but i`m not.  color drawing, here i come.",i should be finished.... but i`m not.,negative,4,14,9,14, but i`m not.,0.42857142857142855,0
ec9bce02a9," unfortunately, I will miss Girl Bros. Radio tonight. Will be in the midst of an all night writing session",miss,negative,8,8,4,5," unfortunately,",0.0,0
30a1e8c2b4,Guys (    ) I know! My ability to read time telling devices failed!,es faile,negative,16,17,17,18, failed!,0.0,0
ec34ef7615, Ooooh! I thought eggos were some kind of synthetic egg or egg sustitute or something. You crazy Americans,crazy,positive,26,26,25,28, you crazy americans,0.3333333333333333,0
22ff30c41e,Aww chamber callbacks... Soo emotional,Aww,positive,4,5,4,12, aww chamber callbacks... soo emotional,0.2,0
62279dc367," did you decide it is a sprain? mine has been bothering me again, but never had it checked out","mine has been bothering me again,",negative,13,19,16,16, bothering,0.16666666666666666,0
16e3bfcd31,"  We don`t feel too comfortable using it. It`s not awful, but pretty icky.  Scurrying to find a deal...",". It`s not awful, but pretty icky",negative,13,23,4,24," we don`t feel too comfortable using it. it`s not awful, but pretty icky.",0.3333333333333333,0
4ea145e986, voting is over. since like four days ago i think  i told all my friends 2 vote for you a million times. you will win! love you,. you will win! love you,positive,27,33,32,33, love you,0.4,0
eb67f7d7d0, I can`t believe you tweeted that. It was our special moment,can`t believe,negative,5,8,4,8, i can`t believe,0.6666666666666666,0
f05097eb3c," I loves me some Jeff Lynne, and I do enjoy sitar work, but that was kinda weird. To each his own, I s`pose!","I loves me some Jeff Lynne,",positive,4,12,4,5, i loves,0.3333333333333333,0
0d51043389,Gonna run to the gym to get my workout in before my really f`kin big pile of mulch arrives at around 8 or 9am! I`m excited about my mulch,excited,positive,36,36,33,36, i`m excited,0.5,0
90ce89502a,is so  just made a card 4 my mom!!   can`t wait to see the smile on her face when she see`s it!!,can`t wait to see the smile on her fac,positive,14,24,14,31, can`t wait to see the smile on her face when she see`s it!!,0.5714285714285714,0
a73348b168," Oh no! you poor thing  you must have booked the tickets before you realised it was Pat Kenny`s last night, gutted for you....",Oh no! you poor thing,negative,4,9,8,9, poor thing,0.4,0
56904a6bb4, The Priests were really good. Guess they wouldn`t be welcome on Late Late at the moment,really good.,positive,7,9,8,9, good.,0.5,0
40143b692e, who knows  It makes me sad  lol,e sad,negative,8,9,9,9, sad,0.5,0
48a317e32c,Happy Mother`s Day !,Happy Mother`s Day !,positive,4,9,4,4, happy,0.25,0
dd62e0b336,My stomach hurts so bad,hurts,negative,6,6,4,8, my stomach hurts so bad,0.2,0
31b0289220, I certainly know the feeling. Wesley is sleeping and I want to go get something to eat but I only have $4.38 in my account,I only have $4.38 in my account,negative,24,33,4,33, i certainly know the feeling. wesley is sleeping and i want to go get something to eat but i only have $4.38 in my account,0.3181818181818182,0
4e2a81ece4, I don`t watch - just wish - TV`s been off for months- I love it  Guess I won`t win though LOL,I love it  Guess I won`t win though LOL,positive,21,31,21,22, i love,0.25,0
a3125b3dc1,HES BACK!!!!! OH NOES!!!! have you missed me?  Work has been insane and the band has really taken off so i haven`t had a moment to myself,insane,negative,19,19,16,19, work has been insane,0.25,0
78458c5a51, aw its okay tht happened wid me too..am so glad thts OVER now!am not helpin here am i?!?lol thnx for postin WMIAD  loved it,?lol thnx for postin WMIAD  loved it,positive,30,42,16,16, glad,0.0,0
2631f4447e,aww i feel so bad for Holly,aww i feel so bad for Holly,negative,4,12,4,9, aww i feel so bad,0.7142857142857143,0
15046b539e, http://twitpic.com/67gwh - bwahahahahahahaha nice!  I want a doggy,nice!,positive,22,23,16,23, bwahahahahahahaha nice!,0.5,0
9fd06e7581, Its so nice i ahd to work today,Its so nice i ahd to work today,positive,4,12,6,6, nice,0.125,0
d77056070d,  I love you too! I`m kinds reading. But you can call if you`d like,I love,positive,4,5,4,8, i love you too!,0.5,0
e77145c41c, what happened?  are you suffering from neck/shoulder/back pain like me?  i can`t move either,?  i can`t move eithe,negative,20,26,21,26, i can`t move either,0.5,0
1ebe18b828,A long and stressful day coming up tomorrow. Have to write responses to EOI; doing a colleagues job,A long and stressful day coming up tomorrow.,negative,4,12,7,7, stressful,0.125,0
e95598b3b6," Yaay! I was supposed to go, but I missed it",missed,negative,15,15,15,16, missed it,0.5,0
78d698cb37, Sometimes I wish Twitter had Facebook`s 'like' just so I could give you a thumbs up. Great job either way  - I suck too btw,Great,positive,25,25,25,26, great job,0.5,0
93b22f1829,yay .. sherbert and chocolate ... very nutritious,nutritious,positive,13,13,12,13, very nutritious,0.5,0
c0ad858480, sorry you didn`t make it  Good luck next time though!,Good luck,positive,11,12,4,16, sorry you didn`t make it good luck next time though!,0.2,0
4555ab6592,_Milano Good Morning Alyssa!! Hope u have a great wonderful day today   im happy cuz today is my last day of classes!! Yay!!,Hope,positive,13,13,13,35, hope u have a great wonderful day today im happy cuz today is my last day of classes!! yay!!,0.058823529411764705,0
47c474aaf1, Good choice,Good,positive,4,4,4,5, good choice,0.5,0
2d551fbb8b,Such a beautiful day. I just wish I had the energy to enjoy it.,beautiful day.,positive,6,8,6,6, beautiful,0.5,0
6cf2428a33, I`m like so upset with you.. haha.. you never told me the 411..,I`m like so upset with you.. haha..,neutral,4,14,4,21, i`m like so upset with you.. haha.. you never told me the 411..,0.5384615384615384,0
90c8aa60db,"Have I ever told you I absolutly hate writing emails, status pdates are fine but emails have so much...finality...to them",hate wr,negative,14,15,14,14, hate,0.5,0
62ffba26c3,_Kay2 welcome to Twitter babes! I know what you mean...still trying to figure this out,welcome to Twitter babes!,positive,7,12,7,7, welcome,0.25,0
fe12b8fd85,"The young lady in the local Chinese taking orders is, it has to be said, very cute indeed. Pity I`m probably twice her age",very cute indeed.,positive,22,25,22,23, very cute,0.6666666666666666,0
1ded3150a2,Happy Mothers Day to all the Mommys.,Happy Mothers Day to all the Mommys.,positive,4,12,4,4, happy,0.14285714285714285,0
f1142bc75a,`ss back to the gym project. Finally finished ... **** filthy hobo`s always trying to eat my taco`s.  !!   </3,filthy,negative,16,16,15,16, **** filthy,0.5,0
44ba71de65,No u guys!  said California in an angry tweet to perez hilton! Jonathan was so upset he spelled California wrong,No u guys!  said California in an angry tweet to perez hilton! Jonathan was so upset he spelled California wrong,negative,4,34,28,28, upset,0.05263157894736842,0
d965ea7618,is liking this feeling,is liking this feeling,positive,4,7,5,5, liking,0.25,0
871f3b9a78,"_donut ah good deal, hope you find some new music","ah good deal, hope you find some new music",positive,7,16,8,8, good,0.1111111111111111,0
a3ca9bd814,had a very good day and is now going to get into bed!,very good day,positive,6,8,7,8, good day,0.6666666666666666,0
3a9d357027, haha i see im so bored rite now.. it seems like everyone is headin to vegas this weekend,haha i see im so bored rite now.,neutral,4,12,4,24, haha i see im so bored rite now.. it seems like everyone is headin to vegas this weekend,0.3684210526315789,0
0c12faef53,_3girls LOUISE !! You r not adopted - ballet it is. You`ll love it and then the cocktails after even more!,You`ll love it and then the cocktails,positive,19,27,19,22, you`ll love,0.2857142857142857,0
27829d441f,just got out of the pool!!   so fun..now gonna watch tv and do stuff on the computer. (:,so fun.,positive,11,13,11,13, so fun..,0.3333333333333333,0
c1c76e42eb,"had an eventful weekend and nice week off, looking forward to a final chill out day",nice,positive,10,10,4,10, had an eventful weekend and nice,0.16666666666666666,0
a387da4c19,"Wooow, I haven`t charged my iPod Touch all day today, and it`s still ALIVE! That`s so coolio",coolio,positive,31,32,27,32, that`s so coolio,0.3333333333333333,0
ea7bc30d23,"Killed a pigeon today  Thought it was going to move out the way of the car.. next thing I know, BANG feathers in the rear view mirror RIP","Killed a pigeon today  Thought it was going to move out the way of the car.. next thing I know, BANG feathers in the rear view mirror RIP",negative,4,33,4,4, killed,0.038461538461538464,0
18f4c013a0," Haha! I can`t a good vid of it on tubey,you thugh",good,positive,11,11,4,11, haha! i can`t a good,0.2,0
0161b55ae1,just threw up,threw,negative,5,5,5,6, threw up,0.5,0
7a265d05bf," HA.. I look at Twitter games as harmless fun. Despite being author of Twitter book, I try to talk about other stuff",I look at Twitter games as harmless fun.,positive,6,14,13,14, fun.,0.125,0
a3c03380ec, courtney seems like a cool chick & shes pretty,pretty,positive,14,14,9,14, cool chick & shes pretty,0.2,0
f0183c1a1b,had a wonderful evening with those I love!,had a wonderful evening with those I love!,positive,4,12,6,6, wonderful,0.125,0
64315d7fad,"So, I`m at the point now that it has become apparent that having a degree means jack ****.",****.,negative,24,25,23,25, jack ****.,0.5,0
7b82d63ee4,"just found out I won`t be tweeting from ,my phone in Scotland, different networks    I was going to upload photos to twitpic, sorry","c, sorr",negative,33,35,35,35, sorry,0.0,0
521d5dd501," I bet you received lots of hit from that tweet; at work i cannot, wish i could","I bet you received lots of hit from that tweet; at work i cannot, wish i could",negative,4,22,10,10, hit,0.06666666666666667,0
085522592b,today was interesting...,today was interesting...,positive,4,7,6,7, interesting...,0.3333333333333333,0
e07daddcc5,i have a crush on someone!,i have a crush on someone!,positive,4,10,7,7, crush,0.16666666666666666,0
